Model,Optimizer,Loss Function,Learning Rate,Batch Size,Test Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy,Highest Accuracy,Occurred in which Epoch
Roberta-Large,Adam,CrossEntropy,1.00E-05,128,5,"[0.6910578012466431, 0.6988481283187866, 0.693370521068573, 0.686926543712616, 0.7001832723617554, 0.6879929304122925, 0.7235753536224365, 0.6988080739974976, 0.7088487148284912, 0.7134036421775818, 0.6849055886268616, 0.7054049968719482, 0.703485906124115, 0.7199850678443909, 0.6820363402366638, 0.6843830347061157, 0.7163602709770203, 0.6932399272918701, 0.7096077799797058, 0.6998303532600403, 0.6992325782775879, 0.6913321614265442, 0.690768301486969, 0.6863356232643127, 0.6927074193954468, 0.6994171142578125, 0.705847978591919, 0.7017608284950256, 0.6973705291748047, 0.7008238434791565, 0.709507405757904, 0.6929532289505005, 0.693272590637207, 0.7006831765174866, 0.6951276659965515, 0.7074117660522461, 0.6831485629081726, 0.6897474527359009, 0.7029070258140564, 0.696776270866394, 0.6908721327781677, 0.6926839351654053, 0.6865514516830444, 0.6895363330841064, 0.7076959609985352, 0.7094020247459412, 0.6920539140701294, 0.7047678232192993, 0.7116689682006836, 0.6858506202697754, 0.6990024447441101, 0.6969263553619385, 0.6966888308525085, 0.6926459670066833, 0.705466628074646, 0.6937942504882812, 0.6777667999267578, 0.6991263628005981, 0.6865861415863037, 0.6986044645309448, 0.6981952786445618, 0.6936215758323669, 0.7017544507980347, 0.6926997900009155, 0.705286979675293, 0.7037407755851746, 0.6992889046669006, 0.6983609795570374, 0.6939354538917542, 0.6820828914642334, 0.6994783878326416, 0.6924062371253967, 0.6884133815765381, 0.6974735856056213, 0.697224497795105, 0.7047958374023438, 0.6919083595275879, 0.6933931112289429, 0.6826475858688354, 0.6917591691017151, 0.6934278011322021, 0.6925954818725586, 0.6917052268981934, 0.6911931037902832, 0.6928614974021912, 0.6927326321601868, 0.6952018141746521, 0.6898052096366882, 0.6906936168670654, 0.6957424879074097, 0.6955044865608215, 0.6984900236129761, 0.6903925538063049, 0.6969336867332458, 0.691105306148529, 0.6830585598945618, 0.6983941197395325, 0.692962110042572, 0.6891126036643982, 0.6976276636123657, 0.6971568465232849, 0.6991105675697327, 0.6934543251991272, 0.6930336952209473, 0.6952755451202393, 0.6925672292709351, 0.6925104856491089, 0.6932870149612427, 0.6925479173660278, 0.6929522752761841, 0.6915322542190552, 0.692920982837677, 0.6919931173324585, 0.6929242014884949, 0.694121778011322, 0.6934784054756165, 0.6935500502586365, 0.6952322721481323, 0.6914328932762146, 0.6917721033096313, 0.6892648935317993, 0.6916771531105042, 0.6939316987991333, 0.6899145841598511, 0.6929187774658203, 0.6898847818374634, 0.6963246464729309, 0.6882214546203613, 0.6939792633056641, 0.6915902495384216, 0.6975476741790771, 0.6915597319602966, 0.6926239728927612, 0.6933696269989014, 0.6932664513587952, 0.6963205337524414, 0.6934954524040222, 0.6920648813247681, 0.6916322112083435, 0.6958107352256775, 0.693992555141449, 0.6939595341682434, 0.6931978464126587, 0.6921146512031555, 0.692925751209259, 0.6921805739402771, 0.6946269273757935, 0.6934526562690735, 0.6930699348449707, 0.691916286945343, 0.6916684508323669, 0.6928174495697021, 0.6922657489776611, 0.6920672655105591, 0.6929380893707275, 0.6913011074066162, 0.6930978298187256, 0.6951882243156433, 0.6898921728134155, 0.6968402862548828, 0.691055178642273, 0.6883494853973389, 0.6922905445098877, 0.6896137595176697, 0.69014573097229, 0.6874380111694336, 0.6992955207824707, 0.6921782493591309, 0.6922669410705566, 0.6966241002082825, 0.6917400360107422, 0.6910876631736755, 0.6912056803703308, 0.6912808418273926, 0.6919980049133301, 0.6900622844696045, 0.6927324533462524, 0.6908179521560669, 0.690902590751648, 0.6914315223693848, 0.6919811964035034, 0.6885017156600952, 0.6880736947059631, 0.6898383498191833, 0.6902069449424744, 0.689174473285675, 0.6928150057792664, 0.6914474368095398, 0.6894659996032715, 0.6891975998878479, 0.6847944259643555, 0.6842342019081116, 0.6864274740219116, 0.6832215785980225, 0.6811186075210571, 0.685741662979126, 0.6722541451454163, 0.658881425857544, 0.6491495966911316, 0.6928775310516357, 0.6350957155227661, 0.6417847275733948, 0.614360511302948, 0.6317653059959412, 0.5701349973678589, 0.5567353963851929, 0.5624890923500061, 0.5839312672615051, 0.5467213988304138, 0.5685467720031738, 0.5180644989013672, 0.5111238360404968, 0.5359413623809814, 0.5007327198982239, 0.42324596643447876, 0.48060956597328186, 0.44003236293792725, 0.43666860461235046, 0.5070623755455017, 0.5239894986152649, 0.41267523169517517, 0.41265881061553955, 0.3716302812099457, 0.38320469856262207, 0.37558791041374207, 0.46426984667778015, 0.3980571925640106, 0.41813480854034424, 0.3785790205001831, 0.35455018281936646, 0.29721537232398987, 0.29236969351768494, 0.2877776324748993, 0.2571462392807007, 0.2389744222164154, 0.36896228790283203, 0.49853193759918213, 0.3676644563674927, 0.4476179778575897, 0.4012918770313263, 0.4017399549484253, 0.31068167090415955, 0.3149082064628601, 0.270371675491333, 0.28155383467674255, 0.33835679292678833, 0.27110496163368225, 0.16972173750400543, 0.26214322447776794, 0.16582274436950684, 0.323803186416626, 0.21836726367473602, 0.23812688887119293, 0.18007683753967285, 0.1821226179599762, 0.23554959893226624, 0.19402648508548737, 0.20383799076080322, 0.15983103215694427, 0.18074747920036316, 0.18125087022781372, 0.1239716112613678, 0.1651918590068817, 0.1605783998966217, 0.15872833132743835, 0.16631393134593964, 0.10664331912994385, 0.1756783425807953, 0.16044434905052185, 0.21614395081996918, 0.16523130238056183, 0.1251390427350998, 0.2676464319229126, 0.13456572592258453, 0.14227744936943054, 0.08430274575948715, 0.1621573567390442, 0.32162702083587646, 0.1644987016916275, 0.1853729784488678, 0.1418430209159851, 0.12033828347921371, 0.20199613273143768, 0.19682498276233673, 0.1942944973707199, 0.1367589235305786, 0.15013453364372253, 0.11376731842756271, 0.14866578578948975, 0.16120611131191254, 0.20651590824127197, 0.2282615453004837, 0.14123797416687012, 0.257922500371933, 0.17088569700717926, 0.24911968410015106, 0.18546999990940094, 0.21036651730537415, 0.1578373908996582, 0.12287776172161102, 0.1990000307559967, 0.12988412380218506, 0.17611917853355408, 0.18736998736858368, 0.11837179213762283, 0.14835020899772644, 0.2466225028038025, 0.17086565494537354, 0.13324768841266632, 0.18395733833312988, 0.09725371748209, 0.17158477008342743, 0.1367587149143219, 0.21197612583637238, 0.1616104692220688, 0.3242383897304535, 0.06582953035831451, 0.10495126247406006, 0.11250365525484085, 0.14046089351177216, 0.11490978300571442, 0.05149124190211296, 0.05541316419839859, 0.05462224781513214, 0.046420007944107056, 0.02478635124862194, 0.17928606271743774, 0.02972167544066906, 0.05389992520213127, 0.06118398159742355, 0.0689755231142044, 0.06013307347893715, 0.06978672742843628, 0.057509198784828186, 0.0739186480641365, 0.06560875475406647, 0.029352106153964996, 0.06464041024446487, 0.13996204733848572, 0.031605254858732224, 0.05638422071933746, 0.02242913469672203, 0.011793074198067188, 0.08072957396507263, 0.1167600154876709, 0.0774272009730339, 0.18825651705265045, 0.06591065973043442, 0.04730723798274994, 0.02695414610207081, 0.09847763180732727, 0.0417000986635685, 0.07563050836324692, 0.06084785237908363, 0.07655440270900726, 0.04853794723749161, 0.06820522248744965, 0.024651039391756058, 0.018636172637343407, 0.05670912563800812, 0.025569260120391846, 0.016012119129300117, 0.07815071195363998, 0.07662954181432724, 0.03196920081973076, 0.036310747265815735, 0.06705357134342194, 0.07363153249025345, 0.07010544091463089, 0.03476736694574356, 0.08439765125513077, 0.06013181433081627, 0.06719714403152466, 0.047132134437561035, 0.1116158589720726, 0.11293739080429077, 0.04503059387207031, 0.0573672316968441, 0.061546433717012405, 0.10120273381471634, 0.05855623260140419, 0.12345204502344131, 0.03724903240799904, 0.07787498831748962, 0.022976184263825417, 0.10757448524236679, 0.0987815335392952, 0.06645498424768448, 0.08782915025949478, 0.06413844227790833, 0.056265782564878464, 0.034316472709178925, 0.0633707046508789, 0.056357353925704956, 0.09322526305913925]","[0.499, 0.5088, 0.6542, 0.9218, 0.9798]","[0.6929690986871719, 0.6934974119067192, 0.4184054248034954, 0.1732531078159809, 0.22475395910441875]","[0.5155466399197592, 0.48044132397191575, 0.8064192577733199, 0.9338014042126379, 0.9317953861584755]",0.933801404,4
Roberta-Large,Adam,CrossEntropy,1.00E-05,128,10,"[0.6853466629981995, 0.7008788585662842, 0.6974011063575745, 0.7068656086921692, 0.6924195289611816, 0.7017451524734497, 0.6866459250450134, 0.7088653445243835, 0.6919828057289124, 0.7268717885017395, 0.7165488600730896, 0.6971836686134338, 0.6906929016113281, 0.6990795731544495, 0.7123356461524963, 0.6918824911117554, 0.7033132314682007, 0.6854357719421387, 0.6886464953422546, 0.7090563178062439, 0.7053954601287842, 0.6813259124755859, 0.6755893230438232, 0.6930890679359436, 0.6991392970085144, 0.6864028573036194, 0.6899365186691284, 0.7001732587814331, 0.6932373642921448, 0.6971395015716553, 0.7052634954452515, 0.692238986492157, 0.710633397102356, 0.705720841884613, 0.6843993067741394, 0.7109318375587463, 0.6990495920181274, 0.7113986611366272, 0.6996219158172607, 0.7053412795066833, 0.6950446367263794, 0.6945574283599854, 0.695386528968811, 0.6944993138313293, 0.7076302170753479, 0.685430109500885, 0.6997333765029907, 0.7051381468772888, 0.6933850049972534, 0.6962378025054932, 0.6983669400215149, 0.6939765214920044, 0.69037926197052, 0.6889976263046265, 0.7047049403190613, 0.7078997492790222, 0.6926274299621582, 0.7006897926330566, 0.6880912184715271, 0.701356828212738, 0.7068892121315002, 0.6912914514541626, 0.693472146987915, 0.698852002620697, 0.6934068202972412, 0.7036899924278259, 0.6914083361625671, 0.6894270181655884, 0.6893927454948425, 0.6939181685447693, 0.7057554125785828, 0.6949153542518616, 0.7058197259902954, 0.7028309106826782, 0.6830847859382629, 0.6972332000732422, 0.6946268081665039, 0.6988306045532227, 0.7095227837562561, 0.6939590573310852, 0.6934850811958313, 0.693596601486206, 0.6902767419815063, 0.6915209293365479, 0.6906101107597351, 0.6919518709182739, 0.6927298307418823, 0.6929965019226074, 0.6930136680603027, 0.6927158832550049, 0.6930782794952393, 0.6918450593948364, 0.692354142665863, 0.6919905543327332, 0.6926699280738831, 0.6906825304031372, 0.6909863352775574, 0.691918134689331, 0.691759467124939, 0.6914768218994141, 0.6933053135871887, 0.6892522573471069, 0.6995185017585754, 0.6914706230163574, 0.6889443397521973, 0.6924959421157837, 0.6909257769584656, 0.6908747553825378, 0.6919705271720886, 0.6909141540527344, 0.6941653490066528, 0.6866980791091919, 0.6903930902481079, 0.6908897757530212, 0.6950044631958008, 0.695329487323761, 0.6877356767654419, 0.6890401840209961, 0.6933362483978271, 0.6924421191215515, 0.6869629621505737, 0.6897675395011902, 0.6884452104568481, 0.6878926753997803, 0.6915857195854187, 0.6858698725700378, 0.6872516870498657, 0.6873459815979004, 0.6830798983573914, 0.6803929805755615, 0.6822611689567566, 0.6577702760696411, 0.6915083527565002, 0.6839089393615723, 0.6865716576576233, 0.652434229850769, 0.6479707956314087, 0.6503846645355225, 0.6064818501472473, 0.7135285139083862, 0.5743234753608704, 0.6041759848594666, 0.5256962776184082, 0.5104235410690308, 0.4538997709751129, 0.4188961684703827, 0.4095020592212677, 0.4733182191848755, 0.36717507243156433, 0.38378047943115234, 0.35569241642951965, 0.41532090306282043, 0.3450818955898285, 0.33067750930786133, 0.23879355192184448, 0.2744360864162445, 0.27660512924194336, 0.3472713828086853, 0.24796944856643677, 0.22561509907245636, 0.22398602962493896, 0.35183826088905334, 0.3351358473300934, 0.2667197585105896, 0.3272283673286438, 0.1914471834897995, 0.26864874362945557, 0.21932469308376312, 0.220538929104805, 0.18108436465263367, 0.2422153800725937, 0.2704237103462219, 0.30583468079566956, 0.22407136857509613, 0.2194947898387909, 0.2492303103208542, 0.1540183126926422, 0.21102967858314514, 0.3206644356250763, 0.17663951218128204, 0.16537581384181976, 0.20963260531425476, 0.2524949908256531, 0.2905251979827881, 0.2093118131160736, 0.17629458010196686, 0.16336852312088013, 0.16261401772499084, 0.20776894688606262, 0.16628322005271912, 0.25912731885910034, 0.17977435886859894, 0.21772964298725128, 0.22156298160552979, 0.18063314259052277, 0.12916980683803558, 0.21366044878959656, 0.11901406943798065, 0.18444779515266418, 0.12950347363948822, 0.1225808635354042, 0.16311712563037872, 0.13680322468280792, 0.15176357328891754, 0.18097062408924103, 0.19020122289657593, 0.10794888436794281, 0.10009146481752396, 0.2927089035511017, 0.2050146609544754, 0.11742869764566422, 0.07946646958589554, 0.19685108959674835, 0.21628350019454956, 0.1711415946483612, 0.24946682155132294, 0.19865992665290833, 0.19219987094402313, 0.20115932822227478, 0.2040001004934311, 0.18884417414665222, 0.15738871693611145, 0.17088952660560608, 0.212698832154274, 0.2132890224456787, 0.2137429267168045, 0.12467660009860992, 0.1004859060049057, 0.1488201916217804, 0.13452598452568054, 0.14067672193050385, 0.29040685296058655, 0.14028233289718628, 0.19951651990413666, 0.12844114005565643, 0.11235517263412476, 0.2735716700553894, 0.03372257947921753, 0.06139252334833145, 0.07525914907455444, 0.055367521941661835, 0.034303463995456696, 0.1111532524228096, 0.0463314913213253, 0.05011317506432533, 0.02289765328168869, 0.047595422714948654, 0.04162546992301941, 0.05997896566987038, 0.018258340656757355, 0.006669005379080772, 0.07591639459133148, 0.011476402170956135, 0.06248645856976509, 0.07606404274702072, 0.06893160194158554, 0.018468569964170456, 0.11881673336029053, 0.009031279943883419, 0.011722481809556484, 0.014145047403872013, 0.02151905745267868, 0.10535481572151184, 0.08386816829442978, 0.023430928587913513, 0.017844155430793762, 0.05836334824562073, 0.006989249028265476, 0.024601522833108902, 0.0334407314658165, 0.027671249583363533, 0.056308723986148834, 0.10479681193828583, 0.05731944739818573, 0.0649576261639595, 0.0668281763792038, 0.01098936703056097, 0.038517121225595474, 0.03526748716831207, 0.017833445221185684, 0.03901540860533714, 0.009238192811608315, 0.115199014544487, 0.01164979487657547, 0.022758519276976585, 0.03615439683198929, 0.009928002022206783, 0.06466485559940338, 0.0308385007083416, 0.02645602449774742, 0.025167975574731827, 0.039205152541399, 0.034814976155757904, 0.005344091448932886, 0.016012191772460938, 0.07215934991836548, 0.0926775336265564, 0.042812738567590714, 0.005245322827249765, 0.04067892208695412, 0.010895977728068829, 0.04909224063158035, 0.013289918191730976, 0.07801209390163422, 0.03723684325814247, 0.014268172904849052, 0.0697561725974083, 0.05530928447842598, 0.03808063268661499, 0.021675562486052513, 0.032428693026304245, 0.12449438869953156, 0.014942018315196037, 0.034741662442684174, 0.10535150021314621, 0.036700088530778885, 0.010922280140221119, 0.009099556133151054, 0.03736954182386398, 0.04789917916059494, 0.012967982329428196, 0.03877686336636543, 0.007269046735018492, 0.007369866594672203, 0.004674338735640049, 0.010061196982860565, 0.01960274763405323, 0.006139970384538174, 0.008609291166067123, 0.010860515758395195, 0.019765039905905724, 0.01302657276391983, 0.0022727528121322393, 0.01298629678785801, 0.039424266666173935, 0.008150966838002205, 0.005807650275528431, 0.0036187029909342527, 0.010516693815588951, 0.009712932631373405, 0.003308066399767995, 0.0015768969897180796, 0.002046045148745179, 0.002056955359876156, 0.038818612694740295, 0.16281165182590485, 0.0029038051143288612, 0.005753988865762949, 0.0013290977803990245, 0.017438316717743874, 0.002973996801301837, 0.0013980771182104945, 0.059943728148937225, 0.050730906426906586, 0.0027517585549503565, 0.0011918935924768448, 0.006626917514950037, 0.0032663927413523197, 0.05279621109366417, 0.0026028533466160297, 0.032046686857938766, 0.008035123348236084, 0.014825277030467987, 0.0015962834004312754, 0.0027233343571424484, 0.0016077174805104733, 0.0025306446477770805, 0.04468190297484398, 0.011220310814678669, 0.003904263023287058, 0.004673238378018141, 0.004864539485424757, 0.002920395927503705, 0.018333381041884422, 0.023164868354797363, 0.0015362616395577788, 0.002149531850591302, 0.08761488646268845, 0.0036468859761953354, 0.05931460112333298, 0.07388243079185486, 0.023843705654144287, 0.009685764089226723, 0.00477655278518796, 0.00623964611440897, 0.015959609299898148, 0.0028214252088218927, 0.0030841671396046877, 0.003292982466518879, 0.03765434771776199, 0.00297662615776062, 0.012230712920427322, 0.01448226347565651, 0.006434078793972731, 0.06677962094545364, 0.0020043852273374796, 0.0013195335632190108, 0.002050775336101651, 0.002165028126910329, 0.002701202407479286, 0.0018532286630943418, 0.04969378933310509, 0.016785481944680214, 0.003557456424459815, 0.019945094361901283, 0.008251773193478584, 0.004116286989301443, 0.023024551570415497, 0.001912592095322907, 0.04864181950688362, 0.006098242476582527, 0.005603807978332043, 0.0033523866441100836, 0.03396056219935417, 0.005092980805784464, 0.05266749486327171, 0.0029204641468822956, 0.0052813878282904625, 0.005270033609122038, 0.025348087772727013, 0.0035418171901255846, 0.0020202293526381254, 0.004287142772227526, 0.042813464999198914, 0.012758314609527588, 0.001711471239104867, 0.0016483470099046826, 0.0022927424870431423, 0.039085064083337784, 0.0038225215394049883, 0.002003592438995838, 0.002260040957480669, 0.0020755238365381956, 0.007026378531008959, 0.012678868137300014, 0.004891538992524147, 0.015538017265498638, 0.05690353736281395, 0.0014523405116051435, 0.007640903349965811, 0.0018371919868513942, 0.05440984666347504, 0.0032534056808799505, 0.05472578853368759, 0.007986514829099178, 0.0027270237915217876, 0.05692463368177414, 0.004075139760971069, 0.0017818757332861423, 0.02613922394812107, 0.03422261029481888, 0.010065261274576187, 0.0015719428192824125, 0.0009619129705242813, 0.0018270454602316022, 0.0010410775430500507, 0.00939993653446436, 0.001907684258185327, 0.007835526950657368, 0.0018387178424745798, 0.002329684793949127, 0.0050270152278244495, 0.006250255275517702, 0.016322584822773933, 0.0016431433614343405, 0.0028271726332604885, 0.006744691636413336, 0.0032101538963615894, 0.0022134087048470974, 0.0008790577994659543, 0.0006891658995300531, 0.0009612600551918149, 0.013105158694088459, 0.0005383372190408409, 0.0006221838411875069, 0.0013202636037021875, 0.0015254905447363853, 0.0005093872314319015, 0.0011757699539884925, 0.0005990096251480281, 0.0004723714373540133, 0.0005218946607783437, 0.0005443678237497807, 0.03941277787089348, 0.0003845613682642579, 0.006640390958636999, 0.001792884198948741, 0.001535625196993351, 0.0005493899225257337, 0.0033527337945997715, 0.0007684552692808211, 0.010406853631138802, 0.0018939815927296877, 0.0007866818341426551, 0.007044949568808079, 0.0007187113515101373, 0.0008168546482920647, 0.0005976228858344257, 0.0005111114587634802, 0.05069977417588234, 0.0004735096590593457, 0.010041802190244198, 0.0006829549674876034, 0.0005779951461590827, 0.0009282896644435823, 0.0006854099337942898, 0.0008165981853380799, 0.0007312274537980556, 0.0007397762383334339, 0.000878773455042392, 0.0008464952115900815, 0.0009017677512019873, 0.00143363606184721, 0.0015515870181843638, 0.0007496414473280311, 0.000718316063284874, 0.00073291698936373, 0.0005875361966900527, 0.0005987270269542933, 0.0007208886672742665, 0.03512346372008324, 0.0005100241978652775, 0.00048773811431601644, 0.0004298125859349966, 0.0004968418506905437, 0.00045881906407885253, 0.0004501348885241896, 0.00034043577034026384, 0.00032207940239459276, 0.00044304548646323383, 0.0034360180143266916, 0.0006667802226729691, 0.0003416416875552386, 0.0003532901464495808, 0.0023198642302304506, 0.005730779375880957, 0.00036690416163764894, 0.02278083562850952, 0.020795196294784546, 0.00039855355862528086, 0.00041339476592838764, 0.00044632563367486, 0.0014125836314633489, 0.00040015715057961643, 0.000654313073027879, 0.0019520304631441832, 0.0008439847151748836, 0.004239688627421856, 0.000916026474442333, 0.0003043663746211678, 0.05436037853360176, 0.0004499346250668168, 0.0036590644158422947, 0.00041705029434524477, 0.000413632660638541, 0.0019674927461892366, 0.00046058616135269403, 0.00048282952047884464, 0.00047527794959023595, 0.0012395471567288041, 0.004645838402211666, 0.0007297589327208698, 0.0005204154876992106, 0.00041128022712655365, 0.0006654906319454312, 0.001924617332406342, 0.0003982875496149063, 0.0008717802120372653, 0.017392976209521294, 0.00030734718893654644, 0.0003005408216267824, 0.000567653973121196, 0.0011037779040634632, 0.0007625106954947114, 0.00179900077637285, 0.0009542741463519633, 0.0003658931527752429, 0.0005569125642068684, 0.004120631143450737, 0.0007403380004689097, 0.001654963823966682, 0.00045446454896591604, 0.0008608713396824896, 0.0002920559491030872, 0.0011287544621154666, 0.0002847379073500633, 0.03002372570335865, 0.00025220937095582485, 0.0005574786919169128, 0.00025070025003515184, 0.00023889025032985955, 0.0003451645898167044, 0.0002976831456180662, 0.00025196810020133853, 0.0005904846475459635, 0.000338833371642977, 0.0004320181324146688, 0.0003518315788824111, 0.0005513372598215938, 0.00043173524318262935, 0.0004454772570170462, 0.0004539404471870512, 0.022359441965818405, 0.00034806953044608235, 0.0006100448663346469, 0.00039923598524183035, 0.0013497589388862252, 0.000340333761414513, 0.0013458181638270617, 0.07405570149421692, 0.017288263887166977, 0.0006188243860378861, 0.011128081940114498, 0.0008692538249306381, 0.018127087503671646, 0.010210104286670685, 0.0015584786888211966, 0.000423100427724421, 0.0008797027403488755, 0.042365867644548416, 0.0010633193887770176, 0.0012571580009534955, 0.004140919074416161, 0.0041122217662632465, 0.04689040780067444, 0.0018868767656385899, 0.016463009640574455, 0.019711719825863838, 0.0031115279998630285, 0.0020948261953890324, 0.019893916323781013, 0.0005583776510320604, 0.006368941627442837, 0.00179091130848974, 0.0014103996800258756, 0.0023909735027700663, 0.015309383161365986, 0.00227937800809741, 0.00213971477933228, 0.015540191903710365, 0.0006405992317013443, 0.003138043452054262, 0.0015965983038768172, 0.0021149185486137867, 0.0014876838540658355, 0.0060509322211146355, 0.001518798409961164, 0.0022699013352394104, 0.0009639996569603682, 0.016662580892443657, 0.003937127534300089, 0.00042515542008914053, 0.0006503626354970038, 0.0005202636821195483, 0.0004893065197393298, 0.0004715448303613812, 0.00041971419705078006, 0.0025264332070946693, 0.002807741519063711, 0.0010452414862811565, 0.0003291916800662875, 0.00031600851798430085, 0.000401858938857913, 0.0004947204142808914, 0.02211581915616989, 0.004432011861354113, 0.001044742064550519, 0.0005088556208647788, 0.0005985160241834819, 0.00034250682801939547, 0.0002848970179911703, 0.00042735651368275285, 0.003450866090133786, 0.019779227674007416, 0.00021934651886112988, 0.00027047860203310847, 0.0003277604700997472, 0.0003609167179092765, 0.023975795134902, 0.0012040591100230813, 0.0033573603723198175, 0.00024813087657094, 0.005891811102628708, 0.040814366191625595, 0.020227281376719475, 0.0014989281771704555, 0.004575565457344055, 0.0026550896000117064, 0.00037709742900915444, 0.0006460635922849178, 0.0014095396036282182, 0.0013818329898640513, 0.0015254209283739328, 0.00046025600749999285, 0.0008023348054848611, 0.0007846872322261333, 0.0004627049493137747, 0.0647316724061966, 0.0005630698287859559, 0.0008377927006222308, 0.00688034575432539, 0.00627588527277112, 0.0007534949108958244, 0.009323558770120144, 0.004627918358892202, 0.03875377029180527, 0.004203923977911472, 0.0038322259206324816, 0.0005625677295029163, 0.007287270855158567, 0.010241232812404633, 0.0005008384468965232, 0.00032327280496247113, 0.0015210172859951854, 0.0010078827617689967, 0.000498065201099962, 0.0031549858395010233, 0.017259439453482628, 0.001901148585602641, 0.0013637531083077192, 0.0005299095064401627, 0.00032722941250540316, 0.028067070990800858, 0.00018939592700917274, 0.0004264643939677626, 0.0003710789605975151, 0.00029419962083920836, 0.00034835259430110455, 0.0003113039711024612, 0.0003571322886273265, 0.000949174165725708, 0.06840867549180984, 0.0004406167136039585, 0.0006630033603869379, 0.00034176907502114773, 0.0005913655622862279, 0.0009595542796887457, 0.0490281879901886, 0.0005820186925120652, 0.0014206325868144631, 0.0013883362989872694, 0.00039821924292482436, 0.0013106026453897357, 0.012119594030082226, 0.0009162187925539911, 0.0008240431779995561, 0.011819842271506786, 0.0353611521422863, 0.0008447536383755505, 0.000514941057190299, 0.0007849454414099455, 0.0014347693650051951, 0.001573838060721755, 0.0012393041979521513, 0.0020163923036307096, 0.01315681729465723, 0.0009677258785814047, 0.0018189881229773164, 0.03370995074510574, 0.004340729210525751, 0.005168446339666843, 0.00033084413735195994, 0.08608131855726242, 0.004905112087726593, 0.034470584243535995, 0.0012059767032042146, 0.00205528293736279, 0.0009827821049839258, 0.0008302284404635429, 0.006762519013136625, 0.0026208320632576942, 0.0034388655330985785, 0.00763680087402463, 0.006491343956440687, 0.004758270923048258, 0.0027993263211101294, 0.008915958926081657, 0.0007827066001482308, 0.018202362582087517, 0.018352607265114784, 0.0035926990676671267, 0.004142973106354475, 0.0004607865703292191, 0.0004345764755271375, 0.0017981580458581448, 0.0004424339276738465, 0.0015021113213151693, 0.0020935700740665197, 0.004984926898032427, 0.0009220350766554475]","[0.509, 0.6108, 0.9201, 0.9861, 0.9959, 0.997, 0.999, 0.9985, 0.9982, 0.9984]","[0.6938834637403488, 0.2926481384783983, 0.1552894487977028, 0.19495327770709991, 0.23511476442217827, 0.3177940510213375, 0.2792447991669178, 0.2711925581097603, 0.28359265625476837, 0.30957892071455717]","[0.48946840521564694, 0.880641925777332, 0.9327983951855566, 0.9338014042126379, 0.9398194583751254, 0.9317953861584755, 0.9398194583751254, 0.9297893681043129, 0.9327983951855566, 0.9388164493480441]",0.939819458,5
