Wall time,Step,Value
1629917664.184718,6,0.7116779685020447
1629917667.4486108,15,0.7058495879173279
1629917667.820902,16,0.712809145450592
1629917668.1888435,17,0.6697730422019958
1629917668.5497093,18,0.6864053010940552
1629917669.2891796,20,0.7001827955245972
1629917669.6727552,21,0.6860311627388
1629917674.83604,35,0.6903368234634399
1629917677.8113399,43,0.708107590675354
1629917680.8291423,51,0.7184072732925415
1629917681.1908278,52,0.7185627222061157
1629917681.9543762,54,0.686079204082489
1629917683.4524336,58,0.665104866027832
1629917684.2160757,60,0.7208489775657654
1629917685.3488712,63,0.7223336696624756
1629917685.7378821,64,0.6926079988479614
1629917686.10843,65,0.7053490877151489
1629917687.2586417,68,0.705268144607544
1629917688.0071723,70,0.6646900773048401
1629917689.5176775,74,0.7064465880393982
1629917696.4002597,92,0.681881308555603
1629917697.9353108,96,0.7276177406311035
1629917701.7395716,106,0.700858473777771
1629917702.1353729,107,0.6884312629699707
1629917702.5281405,108,0.6900221705436707
1629917705.5734887,116,0.7255784869194031
1629917707.8867767,122,0.6842458248138428
1629917709.4147255,126,0.7004278898239136
1629917710.9501653,130,0.6750257015228271
1629917711.7181513,132,0.6732129454612732
1629917712.1056516,133,0.7068848013877869
1629917713.6519485,137,0.7237076759338379
1629917717.0875733,146,0.6937021017074585
1629917719.3844304,152,0.6941497921943665
1629917720.4965656,155,0.7213695645332336
1629917722.4393628,160,0.6779173612594604
1629917722.8286612,161,0.666542112827301
1629917723.2072244,162,0.6778973340988159
1629917723.5744019,163,0.6819040775299072
1629917724.74867,166,0.7007446885108948
1629917725.9093823,169,0.7184718251228333
1629917727.430087,173,0.724524199962616
1629917731.258073,183,0.7308692336082458
1629917732.034585,185,0.6363250613212585
1629917734.7175593,192,0.7198591232299805
1629917735.8484206,195,0.6834301352500916
1629917736.2503722,196,0.6809142827987671
1629917739.31057,204,0.7192995548248291
1629917739.6908329,205,0.7069741487503052
1629917740.4579852,207,0.68828946352005
