Wall time,Step,Value
1629916035.3648555,3,0.7415833473205566
1629916035.9924195,4,0.7161234021186829
1629916036.627321,5,0.6724162101745605
1629916037.899503,7,0.7493521571159363
1629916039.820023,10,0.6894100308418274
1629916040.4609823,11,0.7343399524688721
1629916041.1004503,12,0.7692651748657227
1629916042.3937807,14,0.6518981456756592
1629916045.6528988,19,0.7486454844474792
1629916047.6135197,22,0.7033845782279968
1629916049.5936844,25,0.7075498700141907
1629916051.5556612,28,0.7050669193267822
1629916052.221408,29,0.7295181155204773
1629916054.238605,32,0.7095774412155151
1629916054.9083085,33,0.7211900353431702
1629916055.5612922,34,0.6908353567123413
1629916058.254187,38,0.7038756608963013
1629916059.6015193,40,0.682330846786499
1629916060.9327672,42,0.7076066136360168
1629916061.6110942,43,0.6677199006080627
1629916062.9561925,45,0.7020608186721802
1629916064.9926267,48,0.6991099119186401
1629916069.0773718,54,0.6965195536613464
1629916071.1374855,57,0.6803262829780579
1629916071.7852862,58,0.6861736178398132
1629916072.4787405,59,0.6992244720458984
1629916073.170972,60,0.6862217783927917
1629916073.8568482,61,0.6953579187393188
1629916074.5462308,62,0.7071487903594971
1629916075.244424,63,0.6994754076004028
1629916075.9059896,64,0.7040463089942932
1629916076.6029725,65,0.7039039731025696
1629916080.0075824,70,0.6833990812301636
1629916080.7080753,71,0.6650610566139221
1629916082.0394032,73,0.7089208960533142
1629916084.8204408,77,0.6573561429977417
1629916086.8691986,80,0.7167863845825195
1629916093.7310226,90,0.7057774066925049
1629916094.4336207,91,0.7056117057800293
1629916095.7900875,93,0.7086203098297119
1629916097.1532803,95,0.6850565671920776
1629916099.9011915,99,0.7094706296920776
1629916101.3028722,101,0.6934037208557129
1629916101.9965944,102,0.6965076923370361
1629916102.690602,103,0.6982834339141846
1629916104.0513935,105,0.7013381719589233
1629916104.7304711,106,0.7035212516784668
1629916106.0753894,108,0.7023912668228149
1629916106.7763808,109,0.7033063173294067
1629916107.4339602,110,0.7011019587516785
1629916108.1266387,111,0.701585590839386
1629916108.8211095,112,0.6889523267745972
1629916109.4728096,113,0.6840269565582275
1629916111.5309978,116,0.6850725412368774
1629916112.2113714,117,0.6935358643531799
1629916113.5894246,119,0.7149407267570496
1629916117.6897478,125,0.6859800815582275
1629916118.3800437,126,0.6774173378944397
1629916119.0593777,127,0.7043110132217407
1629916119.7194822,128,0.6616536974906921
1629916120.4132698,129,0.6854094862937927
1629916122.461996,132,0.6966065168380737
1629916123.824658,134,0.6623379588127136
1629916124.525774,135,0.6332205533981323
1629916125.21906,136,0.6546575427055359
1629916125.8787873,137,0.6678111553192139
1629916129.9706163,143,0.6733317971229553
1629916130.6543171,144,0.5299206972122192
1629916131.346827,145,0.5368217825889587
1629916132.6906192,147,0.40305930376052856
1629916134.7641997,150,0.4933408796787262
1629916136.0986998,152,0.3172023892402649
1629916137.489249,154,0.5155166983604431
1629916148.7311692,166,0.31190913915634155
1629916150.785046,169,0.33840104937553406
1629916152.14736,171,0.22362765669822693
