Wall time,Step,Value
1630818022.2652721,19,1.031200647354126
1630818031.3237634,48,1.0114465951919556
1630818036.0205042,63,1.0609174966812134
1630818036.3351378,64,1.0959211587905884
1630818044.5024443,90,1.1663190126419067
1630818048.9068913,104,0.48475855588912964
1630818050.1653936,108,1.1330457925796509
1630818056.7982213,129,0.6933428049087524
1630818068.2185092,165,0.46734121441841125
1630818070.7597091,173,1.189582347869873
1630818076.808832,192,0.22939731180667877
1630818093.749873,245,1.3374751806259155
1630818098.5675538,260,0.15454846620559692
1630818105.9672852,283,0.22368299961090088
1630818117.9292405,320,0.6408463716506958
1630818133.142046,367,1.28806734085083
1630818139.7391837,387,1.2502098083496094
1630818145.0901146,403,0.07362385839223862
1630818149.4870377,416,0.42067354917526245
1630818157.0320003,438,1.1437091827392578
1630818166.6667316,466,0.08434885740280151
1630818170.1313906,476,0.6872681379318237
1630818172.2528534,482,0.14721079170703888
1630818182.3955722,511,0.4918578267097473
1630818190.576053,534,0.14797991514205933
1630818192.336819,539,0.09782513976097107
1630818193.0454404,541,0.02976590022444725
1630818198.667319,557,1.9067137241363525
1630818212.7614357,597,0.16945883631706238
1630818227.3093476,638,0.8052421808242798
1630818229.4456277,644,0.2532452940940857
1630818229.8011968,645,0.5012763142585754
1630818234.7283032,659,0.19746986031532288
1630818240.7553678,676,0.023309456184506416
1630818272.2008376,765,0.5885155200958252
1630818276.1142666,776,0.6012656688690186
1630818286.3877556,805,0.3066715896129608
1630818305.166673,858,0.13433344662189484
1630818308.3048558,867,1.139918565750122
1630818315.3707798,887,0.06761860847473145
1630818335.088416,943,0.9129868745803833
1630818355.1513793,1000,0.07225041091442108
1630818360.8187978,1016,0.22007215023040771
1630818364.6731331,1027,0.3703800439834595
1630818368.6037858,1038,0.19694681465625763
1630818375.2900836,1057,0.5677548050880432
1630818380.547393,1072,0.14339953660964966
1630818394.6194997,1112,0.010869143530726433
1630818399.5277739,1126,0.17293588817119598
1630818401.9820542,1133,0.9542455673217773
1630818408.9960625,1153,0.7768255472183228
1630818413.1963415,1165,0.06775914132595062
1630818416.7126243,1175,0.6927521228790283
1630818417.396289,1177,0.17761944234371185
1630818420.2272134,1185,0.03850133717060089
1630818432.276201,1219,0.32062381505966187
1630818444.1429613,1253,0.09476999938488007
1630818444.847268,1255,0.08855606615543365
1630818445.8976161,1258,0.256434828042984
1630818449.3925798,1268,0.2668336033821106
1630818450.7908459,1272,1.280558705329895
1630818469.724621,1326,0.476621150970459
1630818476.7511876,1346,0.024752449244260788
1630818487.5851471,1377,0.16973698139190674
1630818501.8647194,1418,0.2716923654079437
1630818515.8535645,1458,0.11556922644376755
1630818516.2107947,1459,0.1849786341190338
1630818528.7677906,1495,0.021112041547894478
1630818534.2879922,1511,0.0049222903326153755
1630818535.3153715,1514,0.05985797941684723
1630818547.5314758,1549,0.07162624597549438
1630818548.5684087,1552,0.35403740406036377
1630818553.4623747,1566,1.3834148645401
1630818564.2441547,1597,0.46407240629196167
1630818575.035786,1628,0.6969632506370544
1630818577.8387349,1636,0.1668556183576584
1630818590.0022743,1671,0.1188490092754364
1630818595.256154,1686,0.14317871630191803
1630818601.182277,1703,0.21664315462112427
1630818601.8878565,1705,0.0029848564881831408
1630818604.363891,1712,0.04021840542554855
1630818627.3645546,1778,0.016457943245768547
1630818651.7591376,1848,0.3692585825920105
1630818656.25341,1861,0.7633856534957886
1630818669.8398798,1900,0.7609854936599731
1630818673.2967973,1910,0.1110028401017189
1630818684.0511801,1941,0.03589615970849991
1630818691.0146255,1961,0.07722928375005722
1630818691.3738134,1962,0.16515254974365234
1630818697.5752513,1980,0.8448038101196289
1630818729.2520149,2071,0.15560440719127655
1630818732.371804,2080,0.08859401196241379
1630818735.862047,2090,0.07624687999486923
1630818739.6938794,2101,0.22121378779411316
1630818777.5846786,2210,0.13997721672058105
1630818815.8986266,2320,0.02895546518266201
1630818829.868906,2360,0.06268221884965897
1630818842.0019386,2395,0.08413361757993698
1630818856.5790384,2437,0.12423920631408691
1630818858.3363266,2442,0.24229808151721954
1630818862.8286614,2455,0.1667173206806183
1630818865.6087816,2463,0.03125760704278946
1630818866.679388,2466,0.630763053894043
1630818873.5940783,2486,0.08441491425037384
1630818906.3039746,2504,0.045613884925842285
1630818911.0849419,2518,0.005341242998838425
1630818915.5212932,2531,0.008016187697649002
1630818931.5824592,2578,0.004330219700932503
1630818931.9220114,2579,0.004659865517169237
1630818939.0161808,2600,0.849488377571106
1630818948.577269,2628,0.005544658284634352
1630818951.2997437,2636,0.2067486196756363
1630818954.0238068,2644,0.21983598172664642
1630818968.015648,2685,0.004881019704043865
1630818971.098554,2694,0.5277724266052246
1630818976.2113893,2709,0.02485794946551323
1630818979.2764938,2718,0.009275361895561218
1630818985.0871713,2735,0.11040748655796051
1630818987.1231067,2741,0.12445534765720367
1630818991.5635145,2754,0.10085520148277283
1630818991.9059007,2755,0.3191216289997101
1630818992.2520385,2756,0.2272488921880722
1630818996.681339,2769,0.3876117169857025
1630819002.4862366,2786,0.28674206137657166
1630819011.702654,2813,0.0010196738876402378
1630819019.2039104,2835,0.06748439371585846
1630819022.6237426,2845,0.06524387747049332
1630819028.4360955,2862,0.28727826476097107
1630819062.8969746,2963,0.09770247340202332
1630819066.656718,2974,0.1344745010137558
1630819104.2091374,3084,0.03278760612010956
1630819104.5397074,3085,0.12854745984077454
1630819111.375371,3105,0.005470419302582741
1630819111.7042348,3106,0.01215263083577156
1630819116.8290668,3121,0.0488852858543396
1630819125.358006,3146,0.009016984142363071
1630819143.8053262,3200,0.06956563889980316
1630819149.94278,3218,0.8483847379684448
1630819158.1387208,3242,0.011462549678981304
1630819166.3374484,3266,0.1478889435529709
1630819167.362025,3269,0.11854001134634018
1630819197.3931,3357,0.39408400654792786
1630819213.7947922,3405,0.16436193883419037
1630819233.2310653,3462,0.054139938205480576
1630819240.7317526,3484,0.05707412213087082
1630819243.4657454,3492,0.28827551007270813
1630819246.5585997,3501,0.23119060695171356
1630819255.4153323,3527,0.01693134754896164
1630819269.0731933,3567,0.12007249891757965
1630819270.0891018,3570,0.12698960304260254
1630819280.6697137,3601,0.004334375727921724
1630819286.128902,3617,0.006112139206379652
1630819299.0982547,3655,0.10052613914012909
1630819300.127237,3658,0.0045367078855633736
1630819301.4937415,3662,0.03213128447532654
1630819303.882979,3669,0.030345479026436806
1630819304.9138293,3672,0.12258163839578629
1630819311.3900414,3691,0.0061421822756528854
1630819318.9037776,3713,0.00044139730744063854
1630819335.627846,3762,0.004071299452334642
1630819342.7920227,3783,0.0009140750044025481
1630819365.3303823,3849,0.002700399374589324
1630819365.991868,3851,0.010240128263831139
1630819383.7504833,3903,0.08956798911094666
1630819388.189118,3916,0.1298188865184784
1630819390.2377434,3922,0.0072732423432171345
1630819394.3362446,3934,0.016162985935807228
1630819395.3624132,3937,0.19308707118034363
1630819408.6796021,3976,4.264506424078718e-05
1630819421.307586,4013,0.01946764998137951
1630819425.05566,4024,0.0646844282746315
1630819428.8203015,4035,0.5467649102210999
1630819430.8557763,4041,0.1481570452451706
1630819433.246492,4048,0.18397970497608185
1630819445.8722174,4085,0.00013448751997202635
1630819454.4047718,4110,0.11176355928182602
1630819458.5139623,4122,0.4334665536880493
1630819459.5248644,4125,0.10070987790822983
1630819467.0354939,4147,0.0004990086890757084
1630819478.9923863,4182,0.009711174294352531
1630819482.7409706,4193,0.001931807491928339
1630819494.6987855,4228,0.04887475073337555
1630819504.9302573,4258,0.4544753432273865
1630819525.759231,4319,0.784467339515686
1630819529.1735086,4329,0.021626541391015053
1630819572.1895216,4455,0.5629748702049255
1630819599.80922,4536,0.1108553409576416
1630819601.14422,4540,0.31280192732810974
1630819609.6688004,4565,0.013739366084337234
1630819626.060525,4613,0.018058154731988907
1630819638.6760569,4650,0.01815047487616539
1630819652.6723146,4691,0.2770947515964508
1630819653.3619537,4693,0.10666479915380478
1630819655.3969913,4699,0.22391098737716675
1630819658.4781947,4708,0.07982959598302841
1630819666.3250513,4731,1.9371473172213882e-06
1630819682.3787491,4778,0.13845184445381165
1630819701.056837,4833,0.0086637819185853
1630819702.0992358,4836,0.010462936945259571
1630819702.4468305,4837,0.13009107112884521
1630819705.1926548,4845,0.0013898874167352915
1630819718.1294281,4883,0.3088608384132385
1630819727.6970093,4911,0.7692415714263916
1630819734.191395,4930,0.0011311882408335805
1630819740.99777,4950,0.23810774087905884
1630819751.57264,4981,0.14995554089546204
1630819811.8668551,5080,0.0058794450014829636
1630819814.9253645,5089,0.0003248639404773712
1630819815.6020803,5091,2.2678788809571415e-05
1630819829.9534636,5133,0.00026786731905303895
1630819831.3102915,5137,0.0002251041732961312
1630819836.4376636,5152,0.0015252033481374383
1630819837.452667,5155,4.2108993511646986e-05
1630819837.7984605,5156,0.00908113643527031
1630819848.7144241,5188,0.07297610491514206
1630819853.174954,5201,0.04753522947430611
1630819861.6861072,5226,0.14871002733707428
1630819866.129128,5239,1.0102890882990323e-05
1630819871.25554,5254,0.032788436859846115
1630819874.3172257,5263,0.0070634265430271626
1630819875.3394392,5266,0.037450265139341354
1630819885.5921295,5296,5.4830281442264095e-05
1630819893.7786663,5320,0.0023353425785899162
1630819894.8083591,5323,3.138009924441576e-05
1630819908.4629703,5363,5.215360943111591e-06
1630819911.194794,5371,0.0005381886148825288
1630819922.449433,5404,4.595240534399636e-05
1630819936.780172,5446,0.00016323363524861634
1630819939.8479598,5455,0.005257526878267527
1630819941.5576618,5460,0.006711549125611782
1630819958.6282392,5510,0.02013462223112583
1630820012.5587149,5668,0.015788916498422623
1630820034.0619962,5731,8.635461563244462e-05
1630820043.6116686,5759,0.21729472279548645
1630820051.463763,5782,0.0012872876832261682
1630820068.8048801,5833,5.918386887060478e-05
1630820080.4075055,5867,0.02521044947206974
1630820084.8520505,5880,0.002033320488408208
1630820108.4004326,5949,0.00011853859177790582
1630820111.1299443,5957,5.5847463954705745e-05
1630820119.6685145,5982,0.009789626114070415
1630820125.0892842,5998,0.02569200098514557
1630820129.1478124,6010,1.8715385522227734e-05
1630820144.1749198,6054,0.19968825578689575
1630820163.96585,6112,0.13385634124279022
1630820171.4825447,6134,0.00019283629080746323
1630820173.1763537,6139,2.2083069779910147e-05
1630820174.5424335,6143,0.0005256375879980624
1630820202.8819134,6226,0.1611061990261078
1630820209.0239003,6244,0.00018541226745583117
1630820221.2502697,6280,0.0011046522995457053
1630820228.4143753,6301,0.0010261014103889465
1630820239.2794626,6333,6.684135587420315e-05
1630820239.9604766,6335,0.020242013037204742
1630820248.1430945,6359,0.06347234547138214
