Wall time,Step,Value
1630834625.2836752,3,1.127773642539978
1630834627.4640036,5,1.0953731536865234
1630834637.4815772,14,1.121466875076294
1630834646.5466928,22,1.0821536779403687
1630834649.9853804,25,1.084875226020813
1630834651.1499333,26,1.1172609329223633
1630834663.939657,37,1.0979726314544678
1630834676.6407678,48,1.1089720726013184
1630834688.247918,58,1.0803478956222534
1630834698.7484996,67,0.7434502243995667
1630834703.3870835,71,0.5265443921089172
1630834710.3825884,77,0.5934953689575195
1630834715.0609777,81,0.820146381855011
1630834717.3822849,83,1.371770977973938
1630834727.8380623,92,0.43776002526283264
1630834737.1918323,100,0.24161669611930847
1630834739.5280426,102,0.4243156313896179
1630834745.3400323,107,0.492600679397583
1630834746.4812572,108,0.7209554314613342
1630834750.0073364,111,0.7199698090553284
1630834752.3463156,113,0.4711650013923645
1630834767.4522805,126,0.7303522825241089
1630834769.7336545,128,0.5283688902854919
1630834786.0855134,142,0.5119640231132507
1630834790.7072868,146,0.28772351145744324
1630834795.3540993,150,0.7620129585266113
1630834811.6071022,164,0.2824134826660156
1630834813.9417927,166,0.5716811418533325
1630834815.0879838,167,0.29709628224372864
1630834827.9029312,178,0.6089682579040527
1630834837.2311444,186,0.276862770318985
1630834838.3686094,187,0.20189902186393738
1630834839.5442734,188,0.5380842685699463
1630834847.6517217,195,0.273874968290329
1630834851.1481385,198,0.18647581338882446
1630834852.2874372,199,0.41563746333122253
1630834853.4620988,200,0.23996862769126892
1630834858.0820243,204,0.6873622536659241
1630834861.5971422,207,0.19876201450824738
1630834862.75332,208,0.3048325181007385
1630834865.0859158,210,0.3183477520942688
1630834880.1291194,223,0.4936761260032654
1630834885.967889,228,0.39023450016975403
1630834892.9908204,234,0.17755120992660522
1630834894.1275678,235,0.27431440353393555
1630834899.949502,240,0.21188576519489288
1630834903.4428961,243,0.3535118103027344
1630834915.030698,253,0.3629611134529114
1630834920.8598812,258,0.3370201885700226
1630834927.8572595,264,0.26998114585876465
1630834958.09967,290,0.22808034718036652
1630834968.5563285,299,0.4629998505115509
1630834981.3176277,310,0.5250425934791565
1630834985.9418325,314,0.550620436668396
1630834987.0899713,315,0.12360488623380661
1630834988.2650247,316,0.41659411787986755
1630834997.5761726,324,0.352743923664093
1630835001.0541146,327,0.25605300068855286
1630835002.184905,328,0.2896806299686432
1630835005.6994114,331,0.30914318561553955
1630835011.566761,336,0.09969114512205124
1630835018.5433314,342,0.31733110547065735
1630835022.0567317,345,0.08205679059028625
1630835027.8580935,350,0.10253526270389557
1630835035.9784267,357,0.28907984495162964
1630835037.150885,358,0.3245348036289215
1630835055.7220228,374,0.14883284270763397
1630835075.5614834,391,0.44644108414649963
1630835079.044697,394,0.354318767786026
1630835083.6868815,398,0.20189589262008667
1630835090.6768508,404,0.45900875329971313
1630835094.1655138,407,0.2180151343345642
1630835101.1216848,413,0.3857019543647766
1630835102.297992,414,0.08313298225402832
1630835103.446173,415,0.16631293296813965
1630835105.7720718,417,0.05557696893811226
1630835112.7249951,423,0.15315844118595123
1630835116.2299767,426,0.3122427463531494
1630835117.378418,427,0.4448062777519226
1630835120.8382182,430,0.21007530391216278
1630835132.4459352,440,0.4872094988822937
1630835140.6338325,447,0.08042345196008682
1630835145.3027906,451,0.09722284227609634
1630835146.44565,452,0.09876185655593872
1630835159.2432268,463,0.21251562237739563
1630835163.8570485,467,0.2085573822259903
1630835167.3732524,470,0.20477809011936188
1630835169.7142339,472,0.19479362666606903
1630835181.3302782,482,0.5182499289512634
