Model,Optimizer,Loss Function,Learning Rate,Batch Size,Test Epoch,Training Loss,Training Accuracy,Validation Loss,Validation Accuracy,Highest Accuracy,Occurred in which Epoch
Roberta-Large,Adam,CrossEntropy,1.00E-07,128,15,"[0.6949858069419861, 0.6905315518379211, 0.6881152987480164, 0.6960184574127197, 0.7050461173057556, 0.6841306686401367, 0.6904062032699585, 0.6998515725135803, 0.7001098990440369, 0.7048537731170654, 0.6962795853614807, 0.7023416757583618, 0.6990953683853149, 0.70644211769104, 0.68923020362854, 0.6993749737739563, 0.7017389535903931, 0.6967679858207703, 0.6998026967048645, 0.693507969379425, 0.689283013343811, 0.7007859349250793, 0.712719738483429, 0.6983870267868042, 0.6967705488204956, 0.7003701329231262, 0.6949612498283386, 0.7036822438240051, 0.6884231567382812, 0.7021045684814453, 0.6935362815856934, 0.702095627784729, 0.7067704200744629, 0.6887035369873047, 0.6738573312759399, 0.7001618146896362, 0.6860108375549316, 0.6941220164299011, 0.7031755447387695, 0.7064282298088074, 0.6989867091178894, 0.6942419409751892, 0.6930205225944519, 0.7029403448104858, 0.7098920941352844, 0.6874790787696838, 0.6996397376060486, 0.6805004477500916, 0.6938260197639465, 0.6967625617980957, 0.695631206035614, 0.695098876953125, 0.6952234506607056, 0.6970812678337097, 0.6876419186592102, 0.6999966502189636, 0.7059241533279419, 0.7038700580596924, 0.6909905076026917, 0.690438985824585, 0.6970003247261047, 0.6953788995742798, 0.7080897092819214, 0.7007573843002319, 0.7131609320640564, 0.6987625360488892, 0.6928823590278625, 0.6961230039596558, 0.6976576447486877, 0.6943793296813965, 0.6935723423957825, 0.6981607675552368, 0.6972101926803589, 0.6970165371894836, 0.6856876611709595, 0.7002048492431641, 0.6849214434623718, 0.6875299215316772, 0.6956425309181213, 0.6934095025062561, 0.6936456561088562, 0.6904851794242859, 0.6936455368995667, 0.6898889541625977, 0.6915751099586487, 0.6950798034667969, 0.6972254514694214, 0.6925722360610962, 0.6944712996482849, 0.6946550607681274, 0.693248450756073, 0.6938601732254028, 0.6942898035049438, 0.6932070255279541, 0.6911230683326721, 0.6915193200111389, 0.6909852623939514, 0.6913673877716064, 0.6938544511795044, 0.6932961344718933, 0.6913427114486694, 0.6918346285820007, 0.6904376745223999, 0.6920267343521118, 0.6931390762329102, 0.692322850227356, 0.6958175301551819, 0.6951003670692444, 0.6917402148246765, 0.6908191442489624, 0.693218469619751, 0.6922333240509033, 0.6902695894241333, 0.693882405757904, 0.6933745741844177, 0.6909422874450684, 0.6917060017585754, 0.6922769546508789, 0.6908186674118042, 0.6924067735671997, 0.6924257874488831, 0.6922019720077515, 0.6935243010520935, 0.6943241953849792, 0.6936155557632446, 0.695118248462677, 0.6920637488365173, 0.6965723037719727, 0.6936145424842834, 0.6927591562271118, 0.6919909715652466, 0.6913744211196899, 0.6892815828323364, 0.6949301362037659, 0.6952072978019714, 0.6942911744117737, 0.6949971318244934, 0.6946983933448792, 0.693008542060852, 0.6921266913414001, 0.6932434439659119, 0.6930391192436218, 0.693375825881958, 0.6912041902542114, 0.6936731338500977, 0.69007408618927, 0.6917687058448792, 0.6929139494895935, 0.6937031745910645, 0.6931695342063904, 0.6930229663848877, 0.6894340515136719, 0.6955862641334534, 0.6986376047134399, 0.6936430931091309, 0.6933653354644775, 0.691625714302063, 0.6894655823707581, 0.69259113073349, 0.6926199197769165, 0.6924701929092407, 0.6932795643806458, 0.693939208984375, 0.690553605556488, 0.6933777332305908, 0.6921108365058899, 0.6922297477722168, 0.694301962852478, 0.6927059888839722, 0.6945655345916748, 0.6926945447921753, 0.6936976909637451, 0.6929746866226196, 0.694672167301178, 0.6908484697341919, 0.6927321553230286, 0.6910544037818909, 0.6933212280273438, 0.6926793456077576, 0.6918773651123047, 0.6934280395507812, 0.6933565139770508, 0.6906096339225769, 0.6933435797691345, 0.6944023966789246, 0.6963325142860413, 0.6903856992721558, 0.6943320035934448, 0.6931086778640747, 0.6943985819816589, 0.6939181685447693, 0.6942640542984009, 0.6915495991706848, 0.6925692558288574, 0.6908429861068726, 0.6914410591125488, 0.6910863518714905, 0.691790759563446, 0.6919001340866089, 0.6925498247146606, 0.6921945214271545, 0.6927085518836975, 0.6942697167396545, 0.6938964128494263, 0.6913074851036072, 0.692399263381958, 0.6944736242294312, 0.6902448534965515, 0.693549633026123, 0.6919309496879578, 0.6949631571769714, 0.6940387487411499, 0.6935842037200928, 0.6904778480529785, 0.6955426335334778, 0.6935661435127258, 0.6929938197135925, 0.6957035660743713, 0.6940608024597168, 0.6914923191070557, 0.6945943236351013, 0.6897979378700256, 0.694557249546051, 0.6909446716308594, 0.6943850517272949, 0.6914228200912476, 0.690443217754364, 0.6902808547019958, 0.6918306946754456, 0.694675087928772, 0.6909220814704895, 0.6973536014556885, 0.6918718218803406, 0.692848265171051, 0.6946848034858704, 0.6932341456413269, 0.6941765546798706, 0.6902289390563965, 0.6909085512161255, 0.692166268825531, 0.6931759119033813, 0.696677565574646, 0.6905965805053711, 0.6938507556915283, 0.693358302116394, 0.6926940679550171, 0.6910949945449829, 0.6926106214523315, 0.6900323629379272, 0.6928403377532959, 0.6907093524932861, 0.6932969689369202, 0.6891137361526489, 0.6940889954566956, 0.6912269592285156, 0.6935876607894897, 0.6919857263565063, 0.6930493712425232, 0.6925255656242371, 0.6928061842918396, 0.6949762105941772, 0.6948097348213196, 0.6936177015304565, 0.692942202091217, 0.6961820125579834, 0.6909374594688416, 0.6927816867828369, 0.693291187286377, 0.6925775408744812, 0.6914345622062683, 0.6956667304039001, 0.6923494935035706, 0.6938611268997192, 0.6919335126876831, 0.6935127973556519, 0.6917463541030884, 0.6926840543746948, 0.692013680934906, 0.6919605135917664, 0.6921344995498657, 0.6920413970947266, 0.6927451491355896, 0.696856677532196, 0.6928790807723999, 0.693250298500061, 0.6916886568069458, 0.6916173100471497, 0.6907892823219299, 0.6959832906723022, 0.6935670375823975, 0.6952641010284424, 0.6928436160087585, 0.6942047476768494, 0.6895865201950073, 0.6939085125923157, 0.6926769018173218, 0.6908474564552307, 0.6948978900909424, 0.6911508440971375, 0.6931492686271667, 0.6932674050331116, 0.6922333240509033, 0.6922485828399658, 0.6941232681274414, 0.6934590935707092, 0.6942952871322632, 0.691349446773529, 0.6910342574119568, 0.692536473274231, 0.693690299987793, 0.692352294921875, 0.6940501928329468, 0.6928421854972839, 0.6923706531524658, 0.6941137909889221, 0.7007367610931396, 0.6965135335922241, 0.6945499181747437, 0.6922863125801086, 0.6957976222038269, 0.6937727332115173, 0.6952598094940186, 0.6910043954849243, 0.6928427219390869, 0.6919184327125549, 0.6932298541069031, 0.6910036206245422, 0.69102543592453, 0.6937364339828491, 0.6912013292312622, 0.6902775168418884, 0.6914563775062561, 0.6919000148773193, 0.6937543153762817, 0.6953697204589844, 0.6923051476478577, 0.6929330229759216, 0.692700982093811, 0.6916178464889526, 0.69268798828125, 0.6898516416549683, 0.6933254599571228, 0.6926417946815491, 0.6928299069404602, 0.6909394264221191, 0.6965357065200806, 0.6930763125419617, 0.6942649483680725, 0.690273106098175, 0.6930005550384521, 0.691521406173706, 0.6942641139030457, 0.692952573299408, 0.6914475560188293, 0.6927043199539185, 0.6933382153511047, 0.692790150642395, 0.6913600564002991, 0.6937505006790161, 0.6941688060760498, 0.6954123973846436, 0.6909911036491394, 0.6957992315292358, 0.6932485103607178, 0.6936745643615723, 0.6933408379554749, 0.692172110080719, 0.6926000714302063, 0.6914334297180176, 0.6913319826126099, 0.6932417154312134, 0.6897326707839966, 0.6931285858154297, 0.6926853656768799, 0.6920084357261658, 0.6924101114273071, 0.6941078901290894, 0.6922817230224609, 0.6938870549201965, 0.691973865032196, 0.6924186944961548, 0.6924623847007751, 0.6913795471191406, 0.6915488243103027, 0.6898152232170105, 0.6918814182281494, 0.6954089403152466, 0.6918168663978577, 0.6935948133468628, 0.6927207708358765, 0.6920636892318726, 0.6916518211364746, 0.6945014595985413, 0.6934497356414795, 0.7015370726585388, 0.6965673565864563, 0.6914607882499695, 0.6905836462974548, 0.6916409730911255, 0.6924731135368347, 0.6930018663406372, 0.6889868974685669, 0.6941655874252319, 0.6925213932991028, 0.6930073499679565, 0.6909611821174622, 0.6939529180526733, 0.6908386945724487, 0.6949980854988098, 0.6924451589584351, 0.6939350366592407, 0.6911787390708923, 0.6921307444572449, 0.6914900541305542, 0.6919519901275635, 0.6899269819259644, 0.6903305053710938, 0.6945279836654663, 0.6915322542190552, 0.6954248547554016, 0.6932433247566223, 0.6953355669975281, 0.693915605545044, 0.6917161345481873, 0.6940907835960388, 0.6932188272476196, 0.6936142444610596, 0.692170262336731, 0.6920657157897949, 0.6922632455825806, 0.693324089050293, 0.6889334917068481, 0.6924695372581482, 0.6916258931159973, 0.6927003860473633, 0.6926345825195312, 0.690209686756134, 0.692017138004303, 0.6921237707138062, 0.6940270662307739, 0.6945358514785767, 0.6946454048156738, 0.6904926896095276, 0.6916621923446655, 0.6933470964431763, 0.6944639682769775, 0.6931578516960144, 0.6940242052078247, 0.6914640069007874, 0.6940289735794067, 0.6935375928878784, 0.693953812122345, 0.6934801340103149, 0.6917105317115784, 0.6913363933563232, 0.694648802280426, 0.6922087669372559, 0.6947680115699768, 0.6914581060409546, 0.6910861730575562, 0.6915275454521179, 0.69267737865448, 0.6946535110473633, 0.6910984516143799, 0.693179190158844, 0.6937906742095947, 0.6937366127967834, 0.6928114295005798, 0.6917838454246521, 0.6948881149291992, 0.6924500465393066, 0.6920910477638245, 0.6945999264717102, 0.7002807259559631, 0.6917226910591125, 0.6917750239372253, 0.6902958750724792, 0.694407045841217, 0.6899784803390503, 0.6933506727218628, 0.6925129294395447, 0.6967484951019287, 0.6933066248893738, 0.6913026571273804, 0.6919090747833252, 0.6970782279968262, 0.6917616128921509, 0.6897169351577759, 0.6929587125778198, 0.6909964084625244, 0.6898496747016907, 0.6919859051704407, 0.69551020860672, 0.697180449962616, 0.6939423680305481, 0.6944586634635925, 0.6948989629745483, 0.6928911209106445, 0.6940363645553589, 0.6925633549690247, 0.6934877038002014, 0.6939648985862732, 0.6930118203163147, 0.6949803829193115, 0.6921547651290894, 0.6919258236885071, 0.6949270367622375, 0.6945585012435913, 0.6938157677650452, 0.6929934024810791, 0.6944197416305542, 0.6923922300338745, 0.6914454698562622, 0.6935769319534302, 0.6892015933990479, 0.6919319033622742, 0.6942274570465088, 0.6928665637969971, 0.6901895403862, 0.6956636905670166, 0.6918663382530212, 0.6932246685028076, 0.6907855868339539, 0.693158745765686, 0.6922628879547119, 0.6915705800056458, 0.6917946338653564, 0.6931720972061157, 0.6933139562606812, 0.6918903589248657, 0.6920405626296997, 0.6939132809638977, 0.6921109557151794, 0.6922072172164917, 0.693217933177948, 0.6905040740966797, 0.6921995282173157, 0.6929969787597656, 0.6924147605895996, 0.690069317817688, 0.6946258544921875, 0.6929054260253906, 0.693487286567688, 0.691530168056488, 0.6926078200340271, 0.6902753114700317, 0.6924577951431274, 0.6932361721992493, 0.6934024691581726, 0.6902792453765869, 0.6909942030906677, 0.6949719190597534, 0.6898986101150513, 0.6925510168075562, 0.6936615705490112, 0.6933152675628662, 0.6934973001480103, 0.6907997727394104, 0.690744161605835, 0.6916826367378235, 0.6935758590698242, 0.6900187134742737, 0.6950391530990601, 0.6934850811958313, 0.6914458274841309, 0.6933024525642395, 0.6910900473594666, 0.6948937177658081, 0.6951121091842651, 0.6917241811752319, 0.6940818428993225, 0.6973065137863159, 0.690889835357666, 0.6929357051849365, 0.6956221461296082, 0.6905534267425537, 0.6933237314224243, 0.6952559947967529, 0.6910191774368286, 0.6908992528915405, 0.6956461071968079, 0.691753625869751, 0.694006621837616, 0.692225456237793, 0.6943080425262451, 0.6919040083885193, 0.6910327672958374, 0.6920471787452698, 0.6934877038002014, 0.6903656125068665, 0.6895412802696228, 0.6946171522140503, 0.6909545660018921, 0.6924307346343994, 0.6936138868331909, 0.6922741532325745, 0.6930189728736877, 0.6943601369857788, 0.6915897727012634, 0.6926499605178833, 0.6950172185897827, 0.6906349062919617, 0.6930761933326721, 0.6916454434394836, 0.6933622360229492, 0.6908495426177979, 0.692084014415741, 0.6933410167694092, 0.6890828013420105, 0.6930164098739624, 0.691159188747406, 0.6935173273086548, 0.6939522624015808, 0.6919710040092468, 0.6930823922157288, 0.6920163631439209, 0.6913453936576843, 0.6937119960784912, 0.6933305859565735, 0.6933255195617676, 0.6899533867835999, 0.6924204230308533, 0.6915976405143738, 0.6926354765892029, 0.6920398473739624, 0.6930837631225586, 0.6912004351615906, 0.6919797658920288, 0.692648708820343, 0.6909028887748718, 0.6935146450996399, 0.6895022392272949, 0.6928449869155884, 0.6910312175750732, 0.6972857117652893, 0.6925179362297058, 0.6910266280174255, 0.6899354457855225, 0.6946048140525818, 0.6913768649101257, 0.6944290399551392, 0.6956861019134521, 0.6932026147842407, 0.6911863684654236, 0.6931284666061401, 0.6938840746879578, 0.6937559843063354, 0.692205011844635, 0.6924788355827332, 0.6912165284156799, 0.6936197876930237, 0.693450927734375, 0.6887105703353882, 0.6934267282485962, 0.6966797709465027, 0.695686399936676, 0.6920754909515381, 0.6932064294815063, 0.6880766153335571, 0.6940342783927917, 0.6916179656982422, 0.6924294829368591, 0.6940926313400269, 0.688992440700531, 0.6924052834510803, 0.6935915946960449, 0.693825364112854, 0.6930281519889832, 0.691603422164917, 0.6913338899612427, 0.6930967569351196, 0.6917713284492493, 0.6948210597038269, 0.6949942708015442, 0.6931527853012085, 0.6917040348052979, 0.6927362680435181, 0.6912867426872253, 0.6916201114654541, 0.6914623379707336, 0.6913370490074158, 0.6926116347312927, 0.6936658620834351, 0.6940664052963257, 0.6895228028297424, 0.6942921876907349, 0.6913778185844421, 0.6902832388877869, 0.6914371252059937, 0.694180428981781, 0.6922651529312134, 0.6898242831230164, 0.6904062032699585, 0.6928993463516235, 0.6944533586502075, 0.69084233045578, 0.6917462944984436, 0.6912723183631897, 0.6938896179199219, 0.6923909783363342, 0.6941339373588562, 0.6932735443115234, 0.691585898399353, 0.690545380115509, 0.6914233565330505, 0.6909541487693787, 0.6942870616912842, 0.6920697689056396, 0.6905399560928345, 0.6935328841209412, 0.6900796890258789, 0.6914585828781128, 0.690236508846283, 0.6918085217475891, 0.6889646053314209, 0.6944839358329773, 0.6899598836898804, 0.692324161529541, 0.691037654876709, 0.6941026449203491, 0.6937031745910645, 0.6967931389808655, 0.6936872005462646, 0.6908326148986816, 0.6897688508033752, 0.6904812455177307, 0.6906256675720215, 0.6917847394943237, 0.6918788552284241, 0.6914964318275452, 0.6901156306266785, 0.691958487033844, 0.6906010508537292, 0.689188539981842, 0.6917499303817749, 0.6976730227470398, 0.6932018399238586, 0.6951006054878235, 0.6906573176383972, 0.6921567916870117, 0.6968665719032288, 0.6858810782432556, 0.6893600821495056, 0.6915616393089294, 0.6951766610145569, 0.6893656849861145, 0.6925914883613586, 0.6892341375350952, 0.6957427263259888, 0.6908953785896301, 0.6923019289970398, 0.6925926804542542, 0.6940316557884216, 0.6898728013038635, 0.6955456733703613, 0.6982730627059937, 0.6920986771583557, 0.6955173015594482, 0.6955332159996033, 0.6949525475502014, 0.694234311580658, 0.6877151727676392, 0.6918277740478516, 0.6905884146690369, 0.6941190361976624, 0.6910015344619751, 0.6916306614875793, 0.6922287344932556, 0.6918386220932007, 0.6928797960281372, 0.690651535987854, 0.6963514089584351, 0.6936466097831726, 0.6920390725135803, 0.6940945386886597, 0.6906275749206543, 0.6926583647727966, 0.6904062032699585, 0.694331169128418, 0.6932273507118225, 0.6922236680984497, 0.6932138204574585, 0.6927587985992432, 0.6927549839019775, 0.6921526193618774, 0.6908835768699646, 0.6949729919433594, 0.6916067600250244, 0.6941244006156921, 0.6999015808105469, 0.6937249898910522, 0.6905377507209778, 0.6906356811523438, 0.692128598690033, 0.6916055679321289, 0.6909798383712769, 0.6922993659973145, 0.6908966898918152, 0.693579375743866, 0.6878648996353149, 0.6929237842559814, 0.6930659413337708, 0.6908811330795288, 0.688956618309021, 0.6911728382110596, 0.6941884160041809, 0.6912200450897217, 0.6933574080467224, 0.6917205452919006, 0.6904687881469727, 0.6932893395423889, 0.6923595070838928, 0.6936112642288208, 0.69053715467453, 0.6968661546707153, 0.6916868686676025, 0.6914372444152832, 0.6923538446426392, 0.6907846927642822, 0.6912420392036438, 0.6958600282669067, 0.6944191455841064, 0.6898819208145142, 0.6922435760498047, 0.6885406970977783, 0.6900341510772705, 0.6943726539611816, 0.6908790469169617, 0.6884335875511169, 0.6947194337844849, 0.6946305632591248, 0.689605176448822, 0.6950623393058777, 0.6918662786483765, 0.6934381127357483, 0.6919907927513123, 0.6922478079795837, 0.6931350231170654, 0.6934581398963928, 0.6934460401535034, 0.6922855973243713, 0.6914241909980774, 0.6927868127822876, 0.6905437707901001, 0.6905362606048584, 0.6945123076438904, 0.6921225190162659, 0.6919857859611511, 0.6924664974212646, 0.6914134621620178, 0.6940488815307617, 0.6919804811477661, 0.6953157782554626, 0.6926767230033875, 0.6925456523895264, 0.6902908086776733, 0.6892377138137817, 0.6909748315811157, 0.6918748617172241, 0.693013608455658, 0.6899330019950867, 0.6921547651290894, 0.6904820799827576, 0.6933386325836182, 0.690783679485321, 0.6957775354385376, 0.6957502365112305, 0.6958466172218323, 0.7016351222991943, 0.6963382959365845, 0.690892219543457, 0.6925541162490845, 0.6922876834869385, 0.693587064743042, 0.6924893260002136, 0.6929121017456055, 0.6908504962921143, 0.6928986310958862, 0.6901208162307739, 0.6896129250526428, 0.6918349266052246, 0.6911686658859253, 0.6891312599182129, 0.6927984952926636, 0.6893401741981506, 0.6918739080429077, 0.6893093585968018, 0.6926230192184448, 0.6923282742500305, 0.6940217018127441, 0.692510187625885, 0.6926514506340027, 0.6910222172737122, 0.6915653944015503, 0.6941084861755371, 0.6911184787750244, 0.6972988843917847, 0.6906322836875916, 0.6956015825271606, 0.6937198042869568, 0.6925643682479858, 0.6933455467224121, 0.6934692859649658, 0.6899272203445435, 0.6914049386978149, 0.6935237050056458, 0.6898368000984192, 0.6908670663833618, 0.6944546699523926, 0.6915150880813599, 0.6947202682495117, 0.6923050284385681, 0.6929770708084106, 0.6910325884819031, 0.6905248761177063, 0.693034827709198, 0.6891017556190491, 0.6918824911117554, 0.6911975741386414, 0.6897831559181213, 0.6917424201965332, 0.6945585012435913, 0.6914013028144836, 0.6913704872131348, 0.6942144632339478, 0.690826416015625, 0.6937612891197205, 0.6924638152122498, 0.6904928684234619, 0.6918262243270874, 0.6862846612930298, 0.6930932402610779, 0.6910063624382019, 0.6933361291885376, 0.693469226360321, 0.6939797401428223, 0.6900054216384888, 0.692031979560852, 0.6927183866500854, 0.6890433430671692, 0.6891170144081116, 0.6956552267074585, 0.6921388506889343, 0.6887797713279724, 0.6928097605705261, 0.6896424293518066, 0.6938024759292603, 0.6964045763015747, 0.6920229196548462, 0.6929481625556946, 0.6898371577262878, 0.6914842128753662, 0.6898011565208435, 0.693239688873291, 0.6936963200569153, 0.6910958886146545, 0.6930357217788696, 0.6937185525894165, 0.6926635503768921, 0.6902784109115601, 0.6890181303024292, 0.6892290115356445, 0.6930177807807922, 0.692731499671936, 0.6894479393959045, 0.6899339556694031, 0.6915276050567627, 0.690075159072876, 0.6934416890144348, 0.6892894506454468, 0.691952109336853, 0.6927642822265625, 0.6929494738578796, 0.6887080073356628, 0.688614547252655, 0.6916944980621338, 0.6924828886985779, 0.6908532381057739, 0.6927211880683899, 0.6944069862365723, 0.6961770057678223, 0.6906043887138367, 0.6941401362419128, 0.6901407837867737, 0.6943123936653137, 0.6899563074111938, 0.6939945816993713, 0.6904535293579102, 0.691994845867157, 0.6914732456207275, 0.6889867186546326, 0.6889298558235168, 0.6901007294654846, 0.6896820664405823, 0.6926906108856201, 0.6890022158622742, 0.6921771764755249, 0.6915132403373718, 0.691925048828125, 0.691630482673645, 0.6956728100776672, 0.694459080696106, 0.6893032789230347, 0.6893940567970276, 0.6893501877784729, 0.6929652690887451, 0.6975637078285217, 0.6906840801239014, 0.6928809881210327, 0.6945872902870178, 0.6899884343147278, 0.6954509615898132, 0.6922599673271179, 0.692095160484314, 0.6912804841995239, 0.6929430365562439, 0.6940756440162659, 0.6930674910545349, 0.6902109980583191, 0.6929249167442322, 0.6870420575141907, 0.6933632493019104, 0.6933841109275818, 0.6876684427261353, 0.6916011571884155, 0.6968724131584167, 0.6899845004081726, 0.6913965940475464, 0.6895599961280823, 0.6922690272331238, 0.6910472512245178, 0.6886366605758667, 0.6914193034172058, 0.6883535981178284, 0.6882650852203369, 0.689154326915741, 0.6903162598609924, 0.6928985118865967, 0.6888852119445801, 0.6928212642669678, 0.6930934190750122, 0.6902993321418762, 0.6908104419708252, 0.6957790851593018, 0.6912288665771484, 0.6916874051094055, 0.6933667063713074, 0.6914921998977661, 0.6925303339958191, 0.6911269426345825, 0.691001296043396, 0.6936883330345154, 0.6899133920669556, 0.6904578804969788, 0.6932684183120728, 0.691039502620697, 0.6909735798835754, 0.6930795907974243, 0.6945018768310547, 0.6903188824653625, 0.6893255114555359, 0.6928741931915283, 0.6909300684928894, 0.6897503137588501, 0.6928912401199341, 0.6870015859603882, 0.6945345401763916, 0.6898880004882812, 0.6941214203834534, 0.6909614205360413, 0.6887236833572388, 0.693261981010437, 0.6932974457740784, 0.6909547448158264, 0.6920645236968994, 0.6934387683868408, 0.6935124397277832, 0.6942522525787354, 0.6919872164726257, 0.6937016248703003, 0.6930365562438965, 0.6901288032531738, 0.6955794095993042, 0.6932833194732666, 0.6900946497917175, 0.692110538482666, 0.6913403272628784, 0.6898624897003174, 0.6901443600654602, 0.6921573877334595, 0.6909943222999573, 0.6936819553375244, 0.6873219013214111, 0.6899732351303101, 0.6890930533409119, 0.6877193450927734, 0.6917689442634583, 0.6856307983398438, 0.690383791923523, 0.6894506216049194, 0.6913715600967407, 0.6906901001930237, 0.6944611072540283, 0.6891458034515381, 0.6910755634307861, 0.6804813742637634, 0.6921084523200989, 0.6901227235794067, 0.6953768134117126, 0.6906759738922119, 0.6900623440742493, 0.6935046315193176, 0.6919780969619751, 0.6901826858520508, 0.6863092184066772, 0.6928102374076843, 0.6887434124946594, 0.6934748888015747, 0.6892629265785217, 0.6906247138977051, 0.6958228945732117, 0.6869993209838867, 0.6894589066505432, 0.6922581195831299, 0.6912760734558105, 0.6885737776756287, 0.6904626488685608, 0.6961827278137207, 0.6876126527786255, 0.692047119140625, 0.691773533821106, 0.6893994808197021, 0.69258713722229, 0.6909090280532837, 0.6854562759399414, 0.6874924898147583, 0.6907521486282349, 0.6879465579986572, 0.6931718587875366, 0.692390501499176, 0.6889054775238037, 0.6940976977348328, 0.689721405506134, 0.6911211609840393, 0.69040447473526, 0.6903194785118103, 0.6934137344360352, 0.6926165223121643, 0.6942020654678345, 0.689003050327301, 0.6868714094161987, 0.6903307437896729, 0.6930205225944519, 0.6891379952430725, 0.6943228840827942, 0.6853034496307373, 0.6901158690452576, 0.6925289630889893, 0.6856768131256104, 0.6881390810012817, 0.6877079606056213, 0.689740777015686, 0.6867347359657288, 0.6932364702224731, 0.6894001364707947, 0.6888121962547302, 0.6892740726470947, 0.6904662251472473, 0.6858517527580261, 0.6853175759315491, 0.6910232901573181, 0.6889986991882324, 0.6900539398193359, 0.6945904493331909, 0.6864450573921204, 0.6885066032409668, 0.6956954002380371, 0.6872364282608032, 0.6885923743247986, 0.6925700306892395, 0.6890811920166016, 0.689041256904602, 0.6901234984397888, 0.689835250377655, 0.6989033818244934]","[0.5086, 0.5082, 0.5094, 0.5107, 0.5133, 0.5139, 0.5109, 0.5132, 0.5168, 0.5146, 0.5158, 0.5169, 0.5211, 0.5226, 0.5251]","[0.6940154135227203, 0.6938434317708015, 0.6937730610370636, 0.6937512680888176, 0.6936750262975693, 0.6936073005199432, 0.6936463415622711, 0.6935478523373604, 0.6933959499001503, 0.6934435442090034, 0.6933882236480713, 0.6931451335549355, 0.6929442211985588, 0.6927560791373253, 0.691978208720684]","[0.48144433299899697, 0.48044132397191575, 0.49147442326980945, 0.48244734202607825, 0.48144433299899697, 0.48044132397191575, 0.4834503510531595, 0.48144433299899697, 0.4934804413239719, 0.485456369107322, 0.485456369107322, 0.4884653961885657, 0.49247743229689067, 0.5035105315947843, 0.5095285857572718]",0.509528586,15
